Leader,Follower,ShiftDays,Correlation,Direction
ABT,AXP,5,0.21138966867226977,ABT→AXP
AXP,ABT,5,0.13667394352302784,AXP→ABT
ABT,ZTS,5,-0.5337134425346476,ABT→ZTS
ZTS,ABT,5,-0.5375980336657546,ZTS→ABT
ABT,CL,5,-0.36845700935782977,ABT→CL
CL,ABT,5,-0.3104740437118991,CL→ABT
ABT,DUK,5,0.6268819182667835,ABT→DUK
DUK,ABT,5,0.7121921459757908,DUK→ABT
ABT,EOG,5,-0.33022998263348113,ABT→EOG
EOG,ABT,5,-0.4797844096363156,EOG→ABT
ABT,USB,5,-0.3365421308417946,ABT→USB
USB,ABT,5,-0.3296056708229511,USB→ABT
ABT,TGT,5,-0.7015628112655472,ABT→TGT
TGT,ABT,5,-0.7825012943991164,TGT→ABT
ABT,PNC,5,-0.22283978636551285,ABT→PNC
PNC,ABT,5,-0.2530568462215154,PNC→ABT
ABT,FIS,5,-0.5551617695076602,ABT→FIS
FIS,ABT,5,-0.5472715743128234,FIS→ABT
ABT,BDX,5,-0.553920164237456,ABT→BDX
BDX,ABT,5,-0.6358325138637334,BDX→ABT
ABT,CME,5,0.7574122384214933,ABT→CME
CME,ABT,5,0.8181715409135273,CME→ABT
ABT,ITW,5,-0.26729420799082276,ABT→ITW
ITW,ABT,5,-0.21162054229084118,ITW→ABT
ABT,CSX,5,-0.16195713607962256,ABT→CSX
ABT,NSC,5,0.1874537466975235,ABT→NSC
NSC,ABT,5,0.23106409067255002,NSC→ABT
ABT,COF,5,0.5003524818096204,ABT→COF
COF,ABT,5,0.4187939401905569,COF→ABT
ABT,FDX,5,-0.7332777561199034,ABT→FDX
FDX,ABT,5,-0.7382042707615429,FDX→ABT
TXN,NKE,5,0.43881148101412915,TXN→NKE
NKE,TXN,5,0.636944506446902,NKE→TXN
TXN,UPS,5,0.16573702791910386,TXN→UPS
UPS,TXN,5,0.24879552641921895,UPS→TXN
TXN,HON,5,0.6036176788416564,TXN→HON
HON,TXN,5,0.6644956445138915,HON→TXN
TXN,NEE,5,0.23948184696066838,TXN→NEE
NEE,TXN,5,0.3003597056315157,NEE→TXN
AMGN,TXN,5,0.19848524938438677,AMGN→TXN
TXN,AMD,5,0.25866955043957557,TXN→AMD
AMD,TXN,5,0.2803670176408714,AMD→TXN
TXN,QCOM,5,0.33969824031562557,TXN→QCOM
QCOM,TXN,5,0.3340594269790911,QCOM→TXN
TXN,LOW,5,0.16359940618108926,TXN→LOW
LOW,TXN,5,0.2931496792430224,LOW→TXN
TXN,CAT,5,0.239891613010268,TXN→CAT
CAT,TXN,5,0.3340903005168831,CAT→TXN
TXN,IBM,5,0.13937168280524656,TXN→IBM
TXN,MS,5,0.310048254787017,TXN→MS
MS,TXN,5,0.32345548970839966,MS→TXN
TXN,INTU,5,0.5421416762560153,TXN→INTU
INTU,TXN,5,0.47053154822192145,INTU→TXN
TXN,DE,5,0.19950952471255887,TXN→DE
TXN,GS,5,0.2716296160941634,TXN→GS
GS,TXN,5,0.3219544555676744,GS→TXN
TXN,SPGI,5,0.4870974293483631,TXN→SPGI
SPGI,TXN,5,0.4441858280570641,SPGI→TXN
RTX,TXN,5,0.1594684593308086,RTX→TXN
TXN,BLK,5,0.3280025110572987,TXN→BLK
BLK,TXN,5,0.4333269835343634,BLK→TXN
TXN,ISRG,5,0.23325528902536188,TXN→ISRG
TXN,PLD,5,0.12652119031698644,TXN→PLD
PLD,TXN,5,0.2149821343697038,PLD→TXN
TXN,NOW,5,0.43289934960443105,TXN→NOW
NOW,TXN,5,0.3043059814466452,NOW→TXN
MDT,TXN,5,0.20101728817070916,MDT→TXN
TXN,GE,5,0.14936752593142444,TXN→GE
GE,TXN,5,0.14212553131639832,GE→TXN
TXN,ADI,5,0.526329118767228,TXN→ADI
ADI,TXN,5,0.5156413003860512,ADI→TXN
TXN,SYK,5,0.44772178269247315,TXN→SYK
SYK,TXN,5,0.534558677101954,SYK→TXN
TXN,ELV,5,-0.32167963187477805,TXN→ELV
ELV,TXN,5,-0.41935053744520445,ELV→TXN
TXN,BKNG,5,0.5342090807959153,TXN→BKNG
BKNG,TXN,5,0.4538958959746283,BKNG→TXN
TXN,C,5,0.20928077631876343,TXN→C
C,TXN,5,0.2759333895535245,C→TXN
TXN,CVS,5,-0.15705533571174457,TXN→CVS
CVS,TXN,5,-0.15979546992766588,CVS→TXN
TXN,ADP,5,0.3199083281475655,TXN→ADP
ADP,TXN,5,0.1834651465015675,ADP→TXN
REGN,TXN,5,0.15603637948915058,REGN→TXN
TXN,TMUS,5,-0.3033505750340816,TXN→TMUS
TMUS,TXN,5,-0.2314980144999363,TMUS→TXN
TXN,CB,5,-0.15341706739951563,TXN→CB
CB,TXN,5,-0.1618848640694245,CB→TXN
TXN,SCHW,5,0.2626601202512918,TXN→SCHW
SCHW,TXN,5,0.2673185396417715,SCHW→TXN
TXN,PGR,5,-0.1845581055683211,TXN→PGR
PGR,TXN,5,-0.28301027091975123,PGR→TXN
TXN,AXP,5,0.3659354953036359,TXN→AXP
AXP,TXN,5,0.34387321335095333,AXP→TXN
TXN,ZTS,5,0.285067475232486,TXN→ZTS
ZTS,TXN,5,0.2449297372377026,ZTS→TXN
TXN,DUK,5,-0.17016578970476592,TXN→DUK
DUK,TXN,5,-0.15568152079922756,DUK→TXN
TXN,EOG,5,0.3360887502000764,TXN→EOG
EOG,TXN,5,0.4845158111092734,EOG→TXN
TXN,USB,5,0.476068842169178,TXN→USB
USB,TXN,5,0.5604860670618464,USB→TXN
TXN,TGT,5,0.27108797343027385,TXN→TGT
TGT,TXN,5,0.3054167459898809,TGT→TXN
TXN,PNC,5,0.4752181690554144,TXN→PNC
PNC,TXN,5,0.6582115349764064,PNC→TXN
TXN,MMC,5,-0.18724116637927057,TXN→MMC
MMC,TXN,5,-0.16938484401652404,MMC→TXN
TXN,FIS,5,0.3690852103025102,TXN→FIS
FIS,TXN,5,0.28764699953911327,FIS→TXN
TXN,BDX,5,-0.1903149050876891,TXN→BDX
CME,TXN,5,-0.15221175871962428,CME→TXN
TXN,ITW,5,0.42284485089709506,TXN→ITW
ITW,TXN,5,0.6065234722436084,ITW→TXN
TXN,GM,5,0.25493415855496954,TXN→GM
GM,TXN,5,0.33198773626238703,GM→TXN
TXN,CSX,5,0.5084644801965269,TXN→CSX
CSX,TXN,5,0.5583195122756395,CSX→TXN
TXN,NSC,5,0.34046925845444587,TXN→NSC
NSC,TXN,5,0.44414539452710594,NSC→TXN
TXN,AON,5,-0.16122629561853621,TXN→AON
TXN,EMR,5,0.523787769490574,TXN→EMR
EMR,TXN,5,0.6925414396428548,EMR→TXN
TXN,COF,5,0.35865214728603545,TXN→COF
COF,TXN,5,0.37008114441833007,COF→TXN
TXN,FDX,5,0.26072641514021316,TXN→FDX
FDX,TXN,5,0.3775502632323383,FDX→TXN
NKE,TMO,5,0.4870971883682476,NKE→TMO
TMO,NKE,5,0.6402539225539036,TMO→NKE
NKE,UPS,5,0.3269833816641482,NKE→UPS
UPS,NKE,5,0.31115132472966894,UPS→NKE
NKE,HON,5,0.3951363029687461,NKE→HON
HON,NKE,5,0.22185857437320144,HON→NKE
NKE,NEE,5,0.32111331093952705,NKE→NEE
NEE,NKE,5,0.27117977893725104,NEE→NKE
NKE,PM,5,-0.3329293278001041,NKE→PM
PM,NKE,5,-0.4683225532719207,PM→NKE
AMGN,NKE,5,0.1812790125528668,AMGN→NKE
NKE,AMD,5,0.4257193355543526,NKE→AMD
AMD,NKE,5,0.3028450421231218,AMD→NKE
NKE,QCOM,5,0.5772492202663577,NKE→QCOM
QCOM,NKE,5,0.46973075779794127,QCOM→NKE
NKE,LOW,5,0.6108054093127402,NKE→LOW
LOW,NKE,5,0.6342519027977187,LOW→NKE
NKE,CAT,5,0.47201130500242844,NKE→CAT
CAT,NKE,5,0.38103191984737944,CAT→NKE
IBM,NKE,5,-0.2410131109693226,IBM→NKE
NKE,MS,5,0.4498129414568164,NKE→MS
MS,NKE,5,0.3121104134654863,MS→NKE
NKE,AMT,5,-0.32806205369210883,NKE→AMT
AMT,NKE,5,-0.44964305766182605,AMT→NKE
NKE,INTU,5,0.1493025034150616,NKE→INTU
DE,NKE,5,-0.27929805594638624,DE→NKE
NKE,GS,5,0.400436055253878,NKE→GS
GS,NKE,5,0.2910204975509941,GS→NKE
NKE,SPGI,5,0.5195552216136358,NKE→SPGI
SPGI,NKE,5,0.375571434224956,SPGI→NKE
NKE,BLK,5,0.5205856375870829,NKE→BLK
BLK,NKE,5,0.46196589917544023,BLK→NKE
NKE,ISRG,5,0.15950969903127232,NKE→ISRG
NKE,PLD,5,0.4714070977988336,NKE→PLD
PLD,NKE,5,0.4060070366046278,PLD→NKE
NKE,NOW,5,0.39103017666012246,NKE→NOW
NOW,NKE,5,0.1434831580767151,NOW→NKE
NKE,MDT,5,0.25043865963780076,NKE→MDT
MDT,NKE,5,0.31327571943153903,MDT→NKE
NKE,ADI,5,0.5191106344280851,NKE→ADI
ADI,NKE,5,0.3717410241553178,ADI→NKE
NKE,SYK,5,0.4675796972193431,NKE→SYK
SYK,NKE,5,0.2455050188679345,SYK→NKE
NKE,ELV,5,-0.4820479639378841,NKE→ELV
ELV,NKE,5,-0.39191448398737005,ELV→NKE
NKE,BKNG,5,0.3118137142103758,NKE→BKNG
NKE,GILD,5,-0.13714157598839716,NKE→GILD
NKE,C,5,0.35850481527148953,NKE→C
C,NKE,5,0.2679779740589596,C→NKE
NKE,CVS,5,-0.23108333008597756,NKE→CVS
CVS,NKE,5,-0.22740106399200047,CVS→NKE
NKE,LRCX,5,0.1906015842043765,NKE→LRCX
LRCX,NKE,5,0.1290304957930283,LRCX→NKE
ADP,NKE,5,-0.21206458206213416,ADP→NKE
NKE,REGN,5,0.3938478995356155,NKE→REGN
REGN,NKE,5,0.5178915271289469,REGN→NKE
NKE,MDLZ,5,-0.33205178095631427,NKE→MDLZ
MDLZ,NKE,5,-0.4462772393456756,MDLZ→NKE
NKE,TMUS,5,-0.19580158050519852,NKE→TMUS
NKE,T,5,-0.276821604091388,NKE→T
T,NKE,5,-0.28901825549143123,T→NKE
NKE,CB,5,-0.563184242344019,NKE→CB
CB,NKE,5,-0.4309797947416442,CB→NKE
NKE,SCHW,5,0.19082240347802937,NKE→SCHW
NKE,PGR,5,-0.531811181874866,NKE→PGR
PGR,NKE,5,-0.4751546066317193,PGR→NKE
NKE,AXP,5,0.49993110904971166,NKE→AXP
AXP,NKE,5,0.30876091992157567,AXP→NKE
NKE,ZTS,5,0.21627215240508638,NKE→ZTS
ZTS,NKE,5,0.21929269180179048,ZTS→NKE
NKE,CL,5,-0.20250421028799706,NKE→CL
CL,NKE,5,-0.2224694060432675,CL→NKE
NKE,DUK,5,-0.18208705109559678,NKE→DUK
DUK,NKE,5,-0.1514554082282739,DUK→NKE
NKE,EOG,5,0.574952754735418,NKE→EOG
EOG,NKE,5,0.5394442522690397,EOG→NKE
NKE,USB,5,0.7411973161975486,NKE→USB
USB,NKE,5,0.6274098217284175,USB→NKE
NKE,TGT,5,0.5100232050021025,NKE→TGT
TGT,NKE,5,0.47974717817172147,TGT→NKE
NKE,PNC,5,0.7918756469604741,NKE→PNC
PNC,NKE,5,0.7067928365189999,PNC→NKE
NKE,MMC,5,-0.34988229095388973,NKE→MMC
MMC,NKE,5,-0.25277328013054784,MMC→NKE
NKE,BDX,5,0.27807709462849106,NKE→BDX
BDX,NKE,5,0.48231227545057903,BDX→NKE
NKE,CME,5,-0.3568355285694133,NKE→CME
CME,NKE,5,-0.4216130839951636,CME→NKE
NKE,ITW,5,0.7863439706449952,NKE→ITW
ITW,NKE,5,0.7533858456563159,ITW→NKE
NKE,GM,5,0.48388795714537436,NKE→GM
GM,NKE,5,0.4174057035704735,GM→NKE
NKE,CSX,5,0.7009106597938966,NKE→CSX
CSX,NKE,5,0.5267681715898377,CSX→NKE
NKE,NSC,5,0.5250798399973265,NKE→NSC
NSC,NKE,5,0.41297322241796897,NSC→NKE
NKE,AON,5,0.13123664554930303,NKE→AON
AON,NKE,5,0.3259890316707675,AON→NKE
NKE,EMR,5,0.6558229920117294,NKE→EMR
EMR,NKE,5,0.4971663598699912,EMR→NKE
NKE,COF,5,0.4053031201592338,NKE→COF
COF,NKE,5,0.2245837829401384,COF→NKE
NKE,FDX,5,0.5963424882785275,NKE→FDX
FDX,NKE,5,0.5824831622538424,FDX→NKE
TMO,INTC,5,0.31013485237023136,TMO→INTC
INTC,TMO,5,0.19296475184373352,INTC→TMO
WMT,TMO,5,-0.1707287092232841,WMT→TMO
TMO,UPS,5,0.5006729157050405,TMO→UPS
UPS,TMO,5,0.5153448291830452,UPS→TMO
HON,TMO,5,-0.25899128472269534,HON→TMO
TMO,NEE,5,0.3229408584138529,TMO→NEE
NEE,TMO,5,0.13146035437153514,NEE→TMO
TMO,PM,5,-0.7613852616437701,TMO→PM
PM,TMO,5,-0.7812151890108391,PM→TMO
TMO,AMD,5,0.2783445337121229,TMO→AMD
TMO,QCOM,5,0.6022294056859828,TMO→QCOM
QCOM,TMO,5,0.4764948105157932,QCOM→TMO
TMO,LOW,5,0.6622796803263871,TMO→LOW
LOW,TMO,5,0.6272503716758853,LOW→TMO
TMO,CAT,5,0.36762875722431304,TMO→CAT
CAT,TMO,5,0.142184570878313,CAT→TMO
TMO,IBM,5,-0.3959775211501834,TMO→IBM
IBM,TMO,5,-0.4461106811136671,IBM→TMO
TMO,MS,5,0.19326193348209006,TMO→MS
TMO,AMT,5,-0.7503552442516422,TMO→AMT
AMT,TMO,5,-0.7576396473893576,AMT→TMO
TMO,INTU,5,-0.4602567860534596,TMO→INTU
INTU,TMO,5,-0.638315432272225,INTU→TMO
TMO,DE,5,-0.5688978344319362,TMO→DE
DE,TMO,5,-0.6374360456186533,DE→TMO
TMO,RTX,5,-0.19280887747550357,TMO→RTX
RTX,TMO,5,-0.2901483035781699,RTX→TMO
TMO,BLK,5,0.25999233947820743,TMO→BLK
ISRG,TMO,5,0.21406314342704805,ISRG→TMO
TMO,PLD,5,0.5440075462080778,TMO→PLD
PLD,TMO,5,0.5008834514102884,PLD→TMO
TMO,NOW,5,0.23264646192701244,TMO→NOW
TMO,MDT,5,0.20267682259707864,TMO→MDT
TMO,GE,5,-0.2175750207991052,TMO→GE
GE,TMO,5,-0.3429438130235112,GE→TMO
ELV,TMO,5,0.19508958877686727,ELV→TMO
TMO,BKNG,5,-0.3425040957351851,TMO→BKNG
BKNG,TMO,5,-0.5378965294092336,BKNG→TMO
TMO,GILD,5,-0.3470749530901979,TMO→GILD
GILD,TMO,5,-0.3463724268893804,GILD→TMO
TMO,CVS,5,-0.29201993232796347,TMO→CVS
CVS,TMO,5,-0.2696907151549888,CVS→TMO
TMO,ADP,5,-0.5460469781434248,TMO→ADP
ADP,TMO,5,-0.4751092063616074,ADP→TMO
TMO,REGN,5,0.6557541240628749,TMO→REGN
REGN,TMO,5,0.7458821156101539,REGN→TMO
TMO,MO,5,-0.3115849422266757,TMO→MO
MO,TMO,5,-0.3912248893626933,MO→TMO
TMO,MDLZ,5,-0.689349944520555,TMO→MDLZ
MDLZ,TMO,5,-0.7185893101097361,MDLZ→TMO
TMO,TMUS,5,-0.2773545394845293,TMO→TMUS
TMO,T,5,-0.6230739306592737,TMO→T
T,TMO,5,-0.6214294635819769,T→TMO
TMO,CB,5,-0.5217431696048709,TMO→CB
CB,TMO,5,-0.39224907855265573,CB→TMO
TMO,SCHW,5,-0.26738469451004715,TMO→SCHW
SCHW,TMO,5,-0.4133369538719975,SCHW→TMO
TMO,SO,5,-0.3077277593396488,TMO→SO
SO,TMO,5,-0.3913226511398113,SO→TMO
TMO,PGR,5,-0.5808521454985585,TMO→PGR
PGR,TMO,5,-0.37042009776371393,PGR→TMO
TMO,AXP,5,0.2781679790933857,TMO→AXP
TMO,ZTS,5,0.2503457959442172,TMO→ZTS
ZTS,TMO,5,0.3367143304129232,ZTS→TMO
TMO,CL,5,-0.29150437958366604,TMO→CL
CL,TMO,5,-0.17245390607364397,CL→TMO
TMO,DUK,5,-0.3074953153981822,TMO→DUK
DUK,TMO,5,-0.3127539008501335,DUK→TMO
TMO,EOG,5,0.4805652023897253,TMO→EOG
EOG,TMO,5,0.5022452317134662,EOG→TMO
TMO,USB,5,0.5482826643047921,TMO→USB
USB,TMO,5,0.37222222726297,USB→TMO
TMO,TGT,5,0.6286579633084439,TMO→TGT
TGT,TMO,5,0.6489641785038371,TGT→TMO
TMO,PNC,5,0.5099171783132961,TMO→PNC
PNC,TMO,5,0.35292396563062667,PNC→TMO
TMO,MMC,5,-0.22838991095298036,TMO→MMC
TMO,BDX,5,0.7439491522867419,TMO→BDX
BDX,TMO,5,0.8374747598878666,BDX→TMO
TMO,CME,5,-0.6741887648443284,TMO→CME
CME,TMO,5,-0.7205151508830627,CME→TMO
TMO,ITW,5,0.5010428863309728,TMO→ITW
ITW,TMO,5,0.37435897084665753,ITW→TMO
TMO,GM,5,0.37273805603401766,TMO→GM
GM,TMO,5,0.1977797457344149,GM→TMO
TMO,CSX,5,0.43172955900925,TMO→CSX
CSX,TMO,5,0.20440852270786228,CSX→TMO
TMO,NSC,5,0.24887324003834646,TMO→NSC
TMO,AON,5,0.23951495439120676,TMO→AON
AON,TMO,5,0.4183415673646193,AON→TMO
TMO,EMR,5,0.16045568867554807,TMO→EMR
COF,TMO,5,-0.16961819014691348,COF→TMO
TMO,FDX,5,0.7399860009848822,TMO→FDX
FDX,TMO,5,0.6882659483988799,FDX→TMO
INTC,WMT,5,0.45901109917812855,INTC→WMT
WMT,INTC,5,0.37593610308810577,WMT→INTC
INTC,UPS,5,-0.4237100405167354,INTC→UPS
UPS,INTC,5,-0.3129507001979863,UPS→INTC
INTC,HON,5,-0.26762384014905743,INTC→HON
HON,INTC,5,-0.16153291713827253,HON→INTC
INTC,NEE,5,0.6830221815059059,INTC→NEE
NEE,INTC,5,0.8209207747310405,NEE→INTC
INTC,PM,5,0.151145317044722,INTC→PM
INTC,AMGN,5,0.24911430335557108,INTC→AMGN
AMGN,INTC,5,0.3031062333795074,AMGN→INTC
INTC,AMD,5,0.6865840238823533,INTC→AMD
AMD,INTC,5,0.7479410869577109,AMD→INTC
INTC,QCOM,5,0.482131254029071,INTC→QCOM
QCOM,INTC,5,0.4313784226352712,QCOM→INTC
INTC,LOW,5,0.2566403607136349,INTC→LOW
LOW,INTC,5,0.19175707377718423,LOW→INTC
INTC,CAT,5,0.7551919241922831,INTC→CAT
CAT,INTC,5,0.7482746032155614,CAT→INTC
INTC,IBM,5,0.42035066939083954,INTC→IBM
IBM,INTC,5,0.454853791523765,IBM→INTC
INTC,MS,5,0.6796665036066143,INTC→MS
MS,INTC,5,0.6002679802497742,MS→INTC
INTC,AMT,5,-0.2465246524285186,INTC→AMT
AMT,INTC,5,-0.19825536197864324,AMT→INTC
INTC,GS,5,0.651973418629655,INTC→GS
GS,INTC,5,0.552006530865297,GS→INTC
INTC,SPGI,5,-0.14187875932728355,INTC→SPGI
SPGI,INTC,5,-0.22112056986063355,SPGI→INTC
INTC,RTX,5,0.6172294046204255,INTC→RTX
RTX,INTC,5,0.5884458599647955,RTX→INTC
INTC,BLK,5,0.6068643571008433,INTC→BLK
BLK,INTC,5,0.5547218189058338,BLK→INTC
INTC,ISRG,5,-0.6089507307139342,INTC→ISRG
ISRG,INTC,5,-0.4210268554839677,ISRG→INTC
INTC,PLD,5,0.5285435315491775,INTC→PLD
PLD,INTC,5,0.6095707167466508,PLD→INTC
INTC,NOW,5,-0.23684301946093803,INTC→NOW
NOW,INTC,5,-0.20482382191440285,NOW→INTC
INTC,MDT,5,0.6888130957685318,INTC→MDT
MDT,INTC,5,0.5867937050937112,MDT→INTC
INTC,GE,5,0.6329622547756246,INTC→GE
GE,INTC,5,0.5529943491091759,GE→INTC
INTC,ADI,5,0.5136558729662368,INTC→ADI
ADI,INTC,5,0.4443661344812825,ADI→INTC
INTC,ELV,5,-0.31255122405512503,INTC→ELV
ELV,INTC,5,-0.22029570089599337,ELV→INTC
INTC,BKNG,5,0.21822894789139524,INTC→BKNG
BKNG,INTC,5,0.14951083195575732,BKNG→INTC
INTC,GILD,5,0.43917340297916296,INTC→GILD
GILD,INTC,5,0.4408016973147066,GILD→INTC
INTC,C,5,0.6158152117915248,INTC→C
C,INTC,5,0.5179285686930578,C→INTC
INTC,CVS,5,0.6430709349619876,INTC→CVS
CVS,INTC,5,0.6201483479714006,CVS→INTC
INTC,LRCX,5,0.8443282904840713,INTC→LRCX
LRCX,INTC,5,0.7662474647031399,LRCX→INTC
INTC,ADP,5,-0.3504747006364914,INTC→ADP
ADP,INTC,5,-0.37876075299095124,ADP→INTC
INTC,REGN,5,-0.14498460906211058,INTC→REGN
INTC,MO,5,0.5950576426020123,INTC→MO
MO,INTC,5,0.5255598984308536,MO→INTC
TMUS,INTC,5,-0.13645938825027593,TMUS→INTC
INTC,T,5,0.2345550334422718,INTC→T
INTC,SCHW,5,0.4284093989272381,INTC→SCHW
SCHW,INTC,5,0.39189446674030437,SCHW→INTC
INTC,SO,5,0.5686092982919648,INTC→SO
SO,INTC,5,0.5774142307633033,SO→INTC
INTC,PGR,5,-0.3907644667607607,INTC→PGR
PGR,INTC,5,-0.420195792548956,PGR→INTC
INTC,AXP,5,0.548061395074291,INTC→AXP
AXP,INTC,5,0.520340707465719,AXP→INTC
INTC,ZTS,5,-0.4822837186566184,INTC→ZTS
ZTS,INTC,5,-0.4212568468571099,ZTS→INTC
INTC,CL,5,-0.7416740142862736,INTC→CL
CL,INTC,5,-0.6159083247188216,CL→INTC
INTC,DUK,5,0.5634565861295439,INTC→DUK
DUK,INTC,5,0.5557069089908457,DUK→INTC
INTC,EOG,5,-0.2451048643538559,INTC→EOG
EOG,INTC,5,-0.2763089600609279,EOG→INTC
INTC,USB,5,0.34486605706837636,INTC→USB
USB,INTC,5,0.3333533317259666,USB→INTC
INTC,TGT,5,-0.32662080914765307,INTC→TGT
TGT,INTC,5,-0.286696802088325,TGT→INTC
INTC,PNC,5,0.30297026125804916,INTC→PNC
PNC,INTC,5,0.22744673353988606,PNC→INTC
INTC,MMC,5,-0.5236701105548959,INTC→MMC
MMC,INTC,5,-0.4456542268916374,MMC→INTC
INTC,FIS,5,-0.5369388654269519,INTC→FIS
FIS,INTC,5,-0.45176420361392816,FIS→INTC
INTC,BDX,5,-0.1814346497833076,INTC→BDX
BDX,INTC,5,-0.1376422227327351,BDX→INTC
INTC,CME,5,0.16389241997880402,INTC→CME
CME,INTC,5,0.13112894287966653,CME→INTC
INTC,ITW,5,0.24723982020525173,INTC→ITW
ITW,INTC,5,0.2086547257420496,ITW→INTC
INTC,GM,5,0.6427453844697564,INTC→GM
GM,INTC,5,0.6614330724848637,GM→INTC
INTC,CSX,5,0.458937513509281,INTC→CSX
CSX,INTC,5,0.48614356025112004,CSX→INTC
INTC,NSC,5,0.6677568092895885,INTC→NSC
NSC,INTC,5,0.5984440750012789,NSC→INTC
INTC,AON,5,-0.15664886610984416,INTC→AON
AON,INTC,5,-0.14582807981890167,AON→INTC
INTC,EMR,5,0.2647274317961089,INTC→EMR
EMR,INTC,5,0.2836197585397245,EMR→INTC
INTC,COF,5,0.4510657053724012,INTC→COF
COF,INTC,5,0.38453642216508016,COF→INTC
WMT,UPS,5,-0.6868980022044852,WMT→UPS
UPS,WMT,5,-0.6270670268522736,UPS→WMT
WMT,NEE,5,0.22467096062615574,WMT→NEE
NEE,WMT,5,0.3826945560484997,NEE→WMT
WMT,PM,5,0.42422746141442796,WMT→PM
PM,WMT,5,0.48988105769690987,PM→WMT
WMT,AMGN,5,-0.19524731441017643,WMT→AMGN
WMT,AMD,5,0.5255272130807931,WMT→AMD
AMD,WMT,5,0.5114166875685681,AMD→WMT
WMT,QCOM,5,0.18719644479563227,WMT→QCOM
QCOM,WMT,5,0.35819857237157876,QCOM→WMT
WMT,CAT,5,0.5678599753741875,WMT→CAT
CAT,WMT,5,0.5398890014429469,CAT→WMT
WMT,IBM,5,0.5528145339009238,WMT→IBM
IBM,WMT,5,0.6862471706653063,IBM→WMT
WMT,MS,5,0.7216117301530968,WMT→MS
MS,WMT,5,0.6890362844300849,MS→WMT
WMT,INTU,5,0.30098048905624636,WMT→INTU
INTU,WMT,5,0.2828363558202431,INTU→WMT
WMT,DE,5,0.4258975309058047,WMT→DE
DE,WMT,5,0.4895029942588607,DE→WMT
WMT,GS,5,0.7396882484529832,WMT→GS
GS,WMT,5,0.7205759073473559,GS→WMT
WMT,SPGI,5,0.2950133391178557,WMT→SPGI
SPGI,WMT,5,0.31744719922897613,SPGI→WMT
WMT,RTX,5,0.6626068681549417,WMT→RTX
RTX,WMT,5,0.6785299379389379,RTX→WMT
WMT,BLK,5,0.5724997378113884,WMT→BLK
BLK,WMT,5,0.5463147840808212,BLK→WMT
WMT,ISRG,5,-0.3006492137673167,WMT→ISRG
ISRG,WMT,5,-0.20211303244273426,ISRG→WMT
WMT,PLD,5,0.20729070692304197,WMT→PLD
PLD,WMT,5,0.4244267620566275,PLD→WMT
WMT,MDT,5,0.4469964350133584,WMT→MDT
MDT,WMT,5,0.5580407599783425,MDT→WMT
WMT,GE,5,0.7272420315954904,WMT→GE
GE,WMT,5,0.7350588672970318,GE→WMT
WMT,ADI,5,0.40973094720666753,WMT→ADI
ADI,WMT,5,0.629034915433239,ADI→WMT
WMT,SYK,5,0.31146126681399394,WMT→SYK
SYK,WMT,5,0.290825236931674,SYK→WMT
WMT,ELV,5,-0.5891255280850991,WMT→ELV
ELV,WMT,5,-0.595597214838705,ELV→WMT
WMT,BKNG,5,0.5229860553316048,WMT→BKNG
BKNG,WMT,5,0.5352562204986426,BKNG→WMT
WMT,GILD,5,0.4599646998497282,WMT→GILD
GILD,WMT,5,0.6363141895397394,GILD→WMT
WMT,C,5,0.7440260811431849,WMT→C
C,WMT,5,0.744703162693912,C→WMT
WMT,CVS,5,0.503334155903625,WMT→CVS
CVS,WMT,5,0.5467845374247738,CVS→WMT
WMT,LRCX,5,0.6832399235033693,WMT→LRCX
LRCX,WMT,5,0.7287194880368065,LRCX→WMT
WMT,REGN,5,-0.5871231594060659,WMT→REGN
REGN,WMT,5,-0.49292094638995376,REGN→WMT
WMT,MO,5,0.6197025549664126,WMT→MO
MO,WMT,5,0.6118072060264652,MO→WMT
WMT,MDLZ,5,-0.1695063728326429,WMT→MDLZ
WMT,T,5,0.4823179035842876,WMT→T
T,WMT,5,0.5191244215596337,T→WMT
WMT,CB,5,-0.29057804913463775,WMT→CB
CB,WMT,5,-0.23298413334533047,CB→WMT
WMT,SCHW,5,0.7440362980512477,WMT→SCHW
SCHW,WMT,5,0.6691296888086536,SCHW→WMT
WMT,SO,5,0.4893526455419468,WMT→SO
SO,WMT,5,0.5199486200262995,SO→WMT
WMT,PGR,5,-0.3294237510982647,WMT→PGR
PGR,WMT,5,-0.2835380918363226,PGR→WMT
WMT,AXP,5,0.6548685963785635,WMT→AXP
AXP,WMT,5,0.6469373790652256,AXP→WMT
WMT,ZTS,5,-0.590046546974583,WMT→ZTS
ZTS,WMT,5,-0.5128485109104056,ZTS→WMT
WMT,CL,5,-0.6874345697113983,WMT→CL
CL,WMT,5,-0.6467763536567035,CL→WMT
WMT,DUK,5,0.5508292113187255,WMT→DUK
DUK,WMT,5,0.5404953486324667,DUK→WMT
WMT,EOG,5,-0.31775220748650734,WMT→EOG
EOG,WMT,5,-0.35685850431695837,EOG→WMT
WMT,USB,5,0.20205661460042057,WMT→USB
USB,WMT,5,0.20315464651263937,USB→WMT
WMT,TGT,5,-0.5034422550436571,WMT→TGT
TGT,WMT,5,-0.46392161301263096,TGT→WMT
WMT,PNC,5,0.2593505038292583,WMT→PNC
