stock1,stock2,lag,A_causes_B,B_causes_A,p_AB,p_BA
ADBE,SHOP,1,False,False,0.17990227813657436,0.4761966538407275
ADBE,UBER,1,False,False,0.5974029486790216,0.5266330157195995
ADBE,ABNB,1,True,False,0.03439283728275396,0.22102417427081927
ADBE,DASH,1,False,False,0.706396877514181,0.7881426476878055
ADBE,SPOT,1,False,False,0.14871584208357813,0.6494707129453648
ADBE,ROKU,1,True,False,0.04096123272686073,0.6899791658647351
ADBE,ZM,1,False,False,0.4292232116823035,0.7745556726403848
ADBE,TEAM,1,False,False,0.7619473127751746,0.611302413681535
ADBE,DBX,1,False,False,0.39526037758318444,0.8441921947180351
ADBE,PINS,1,False,False,0.5304128572517459,0.5787830650734109
ADBE,SNAP,1,False,False,0.13208473216784591,0.6544692599248914
ADBE,LYFT,1,False,False,0.10962245284463909,0.6610287530287975
ADBE,ETSY,1,False,False,0.3488548372618445,0.6784236630838759
ADBE,GDDY,1,True,False,0.04385885473875824,0.7880371071335199
ADBE,WIX,1,False,False,0.8336439075893871,0.31915989500513187
ADBE,FVRR,1,False,False,0.2761382054837239,0.8130803995183814
ADBE,UPWK,1,False,False,0.4477912791916464,0.5440464622713018
ADBE,TXN,1,False,False,0.3932400352090346,0.14817177795320924
ADBE,MCHP,1,False,False,0.3917919508615102,0.4237959817658675
ADBE,SWKS,1,False,False,0.427762671999697,0.3846218511149275
ADBE,QRVO,1,False,False,0.9282674001529029,0.9171127159555279
ADBE,MPWR,1,False,False,0.8127543536568035,0.4722749952851405
ADBE,ON,1,False,False,0.6500542014982278,0.24102041181310455
ADBE,NXPI,1,False,False,0.8132673642885705,0.05831659260251522
ADBE,STM,1,False,False,0.351999198595094,0.9835637272348055
ADBE,LSCC,1,False,False,0.0860537009808566,0.2893984968965604
ADBE,SAP,1,False,False,0.2868450571953219,0.5100203190746126
ADBE,WDAY,1,False,False,0.6495168231476505,0.7397368701563799
ADBE,VEEV,1,False,False,0.799434757705353,0.6794706277117637
ADBE,HUBS,1,False,False,0.8172326925391205,0.4626796933524967
ADBE,BILL,1,False,False,0.734211617617059,0.7987110694029239
ADBE,GTLB,1,False,False,0.646405075314632,0.4365967555820375
ADBE,ESTC,1,False,False,0.5904483291021962,0.9005062635698236
ADBE,FROG,1,False,False,0.1566594429727683,0.6994131207904281
ADBE,NCNO,1,False,False,0.2511602463068859,0.6773925556622374
ADBE,TENB,1,False,False,0.779323621155831,0.8832325906947753
ADBE,RPD,1,False,False,0.25414980465739134,0.13244141251613262
ADBE,RIVN,1,False,False,0.3090201259138967,0.8596798512603616
ADBE,LCID,1,False,False,0.9796529029599145,0.3132912841271263
ADBE,NIO,1,False,False,0.2658553455785354,0.8677793303097356
ADBE,XPEV,1,False,False,0.21895485823649577,0.2431169430488538
ADBE,LI,1,False,False,0.18754661027883604,0.45003007142020957
ADBE,PLUG,1,False,False,0.6530858094245331,0.9990139677151539
ADBE,FCEL,1,False,True,0.40703881522280716,0.030855432617070692
ADBE,BLDP,1,False,False,0.11906686117591447,0.9758867427951687
ADBE,BE,1,False,False,0.5229013085910709,0.4653091518661764
ADBE,ENPH,1,False,False,0.11911460756458654,0.9831175815470805
ADBE,SEDG,1,False,False,0.0700313866455879,0.8748468152698348
ADBE,RUN,1,False,False,0.9440480490011444,0.583432814208944
ADBE,SPWR,1,False,False,0.6963060208557175,0.8496182030447781
ADBE,CSIQ,1,False,False,0.666147823630761,0.8147075744263353
CRM,NFLX,1,False,False,0.2176320898716281,0.8336399891550627
CRM,AMD,1,False,False,0.49243413068682484,0.8270844798711748
CRM,INTC,1,False,False,0.24937357890470063,0.758194987675235
CRM,QCOM,1,False,False,0.13109472770941655,0.0665464913218309
CRM,CSCO,1,False,True,0.6387460947067309,0.0440777946503072
CRM,IBM,1,False,False,0.08551283789332201,0.475230063978097
CRM,INTU,1,False,False,0.8273353484574024,0.8725126157298367
CRM,NOW,1,False,False,0.8274742589386285,0.8726671031230316
CRM,ADI,1,False,False,0.6271016027393261,0.2448593112807873
CRM,PLTR,1,False,False,0.2889607966623379,0.20720831369319445
CRM,AI,1,True,False,0.006423515326518834,0.23172877382038884
CRM,SNOW,1,False,False,0.7387699026758621,0.2487956403252309
CRM,PATH,1,True,True,0.0012162473162495692,0.004336714232869832
CRM,DDOG,1,False,False,0.14955811510469727,0.4724330684887742
CRM,NET,1,False,False,0.9362595322808661,0.7533285605259723
CRM,CRWD,1,False,False,0.7202020617110685,0.3667528354322679
CRM,ZS,1,False,False,0.9422565229929216,0.8363288259148677
CRM,OKTA,1,True,False,0.00289390007478724,0.966175827508038
CRM,MDB,1,True,False,0.03784158178992725,0.75016294385808
CRM,PANW,1,False,False,0.7063725912913057,0.8872025413551367
CRM,FTNT,1,False,False,0.22506561487956112,0.4742130294788066
CRM,S,1,True,False,0.036538564613597564,0.9385318108621364
CRM,DOCU,1,False,False,0.4990418241223529,0.20756004313046642
CRM,TWLO,1,False,False,0.2561141464670503,0.29177565006463446
CRM,U,1,False,False,0.12536407215359263,0.7933023471968812
CRM,RBLX,1,True,False,0.02187108917715051,0.42899331916692107
CRM,COIN,1,True,False,0.0169046720028225,0.6736707946489466
CRM,PYPL,1,False,False,0.06450696418501867,0.48882152662505185
CRM,ARM,1,False,False,0.6028633707283252,0.9288539745278371
CRM,SMCI,1,False,False,0.3799536430855316,0.26884085384114675
CRM,MRVL,1,False,False,0.36475513260129544,0.7950166696964049
CRM,MU,1,False,False,0.6391739581535867,0.5429516002674477
CRM,LRCX,1,False,False,0.8354679204656487,0.6683124613865205
CRM,KLAC,1,False,False,0.5735904152393592,0.5481202980122808
CRM,AMAT,1,False,False,0.9451741564267219,0.5852008069813779
CRM,ASML,1,False,False,0.9046612165624609,0.8298789382687037
CRM,TSM,1,False,False,0.24209242738259534,0.4621679451075207
CRM,ITRI,1,False,False,0.31895429718519286,0.7278720581224654
CRM,NEE,1,False,False,0.2578470671618517,0.28910085269836944
CRM,DUK,1,False,False,0.6537850021468404,0.20415067850087673
CRM,SO,1,False,False,0.9634120816863225,0.37165426370490806
CRM,D,1,False,False,0.6821456194867219,0.33873092523809245
CRM,AEP,1,False,False,0.5557300351481376,0.27971672342043946
CRM,SRE,1,False,False,0.5545079690311667,0.7402478692661644
CRM,EXC,1,False,False,0.9421944892479107,0.40849298788328003
CRM,XEL,1,False,False,0.8004162519951012,0.3814921095415943
CRM,ED,1,False,False,0.7471649332716842,0.6214965183792324
CRM,PEG,1,False,False,0.5108788854237026,0.251214911460943
CRM,WEC,1,False,False,0.6266863381239332,0.6490941825819151
CRM,ES,1,False,False,0.49663423094474446,0.18631850611024012
CRM,AWK,1,False,False,0.5619883373102956,0.9494972571102761
CRM,DTE,1,False,False,0.9907652415362589,0.7416827939110489
CRM,ETR,1,False,False,0.6802781929320918,0.4075442207303538
CRM,FE,1,False,False,0.15008027001963858,0.15259030047010017
CRM,ATO,1,False,False,0.9646542663443927,0.9029879246763336
CRM,CMS,1,False,False,0.6801754926958637,0.5355016236098964
CRM,CNP,1,False,False,0.5149610423104347,0.3446672056031339
CRM,NI,1,False,False,0.5762630546721806,0.3914081948762903
CRM,EVRG,1,False,False,0.7708773706200976,0.4716424297519566
CRM,LNT,1,False,False,0.9631828641747451,0.9045180674734912
CRM,AES,1,False,False,0.7223108013845251,0.2160551452773149
CRM,PPL,1,False,False,0.7102100480866043,0.8001622627637888
CRM,NRG,1,False,False,0.9970523916889672,0.7245237226850916
CRM,VST,1,False,False,0.8170860234832292,0.6881307681986311
CRM,UGI,1,False,False,0.9120734564799634,0.6239547440642921
CRM,OGE,1,False,False,0.43007815335304145,0.6538060783027615
CRM,PNW,1,False,False,0.9848200678469127,0.42210171013747355
CRM,SHOP,1,False,False,0.0644216053430933,0.3774789555593083
CRM,UBER,1,False,False,0.5253728344352528,0.48834536928378725
CRM,ABNB,1,True,False,0.004467827036078971,0.9687164099546068
CRM,DASH,1,False,False,0.9224043256387503,0.24081794827189162
CRM,SPOT,1,True,False,0.0021788611041434394,0.5294657900400863
CRM,ROKU,1,True,False,0.03416226921304819,0.8473662545316458
CRM,ZM,1,True,False,0.026576976275749384,0.8835489999237582
CRM,TEAM,1,False,False,0.4465070516240037,0.652376966081113
CRM,DBX,1,False,False,0.19189977529017274,0.7438995440676042
CRM,PINS,1,False,False,0.23725489991146514,0.26445339938244333
CRM,SNAP,1,False,False,0.07318789556259024,0.26479715191828035
CRM,LYFT,1,False,False,0.31434379281413066,0.05112414070532569
CRM,ETSY,1,False,False,0.8673039114697382,0.8012101532627967
CRM,GDDY,1,True,False,0.03765858428760995,0.18491239308618426
CRM,WIX,1,False,False,0.43196627700110124,0.8761331523689929
CRM,FVRR,1,False,False,0.21115451340192798,0.06273426363307845
CRM,UPWK,1,False,False,0.9925493929959068,0.44416397657968576
CRM,TXN,1,False,False,0.5124410094030323,0.31475624733743796
CRM,MCHP,1,False,False,0.9485556198520898,0.525720064730533
CRM,SWKS,1,False,False,0.7213836535531952,0.7277479436000212
CRM,QRVO,1,False,False,0.6211445265605913,0.6929918539680362
CRM,MPWR,1,False,False,0.5719676096381969,0.7615573115215544
CRM,ON,1,False,False,0.6641049104393628,0.7079917354037202
CRM,NXPI,1,False,False,0.28634947769819685,0.08399862260045803
CRM,STM,1,False,False,0.7988856016602366,0.793445301862834
CRM,LSCC,1,False,False,0.5141491206716569,0.9333270228604283
CRM,SAP,1,False,False,0.07820281588630783,0.19379646247096544
CRM,WDAY,1,False,False,0.3167244360718166,0.4338259911742759
CRM,VEEV,1,True,False,0.0016711851181771228,0.6661977409161712
CRM,HUBS,1,False,False,0.43281548459344976,0.5957053909354979
CRM,BILL,1,True,False,0.03335955008619488,0.24858300641412168
CRM,GTLB,1,False,False,0.4534247765676833,0.3960669258600318
CRM,ESTC,1,False,False,0.34011953604750633,0.2302514286640277
CRM,FROG,1,False,False,0.301979555508898,0.742750753348171
CRM,NCNO,1,False,False,0.061751946350399246,0.7473188044164467
CRM,TENB,1,False,False,0.33583916863510255,0.19453604742916517
CRM,RPD,1,True,False,0.04648433540279731,0.05649111364027564
CRM,RIVN,1,False,False,0.1713872039716215,0.4289745081676781
CRM,LCID,1,False,False,0.7601207347891646,0.9498632298180333
CRM,NIO,1,False,False,0.5910973179302283,0.8412911270027493
CRM,XPEV,1,False,False,0.7708690780349937,0.9752170790944777
CRM,LI,1,False,False,0.46507991233092993,0.6572884742104077
CRM,PLUG,1,False,False,0.21816729859984843,0.4968782754502946
CRM,FCEL,1,False,False,0.6619158850921798,0.48084846503241896
CRM,BLDP,1,True,False,0.011630230044928662,0.7873587970825262
CRM,BE,1,False,False,0.9158857386562607,0.4059991323403871
CRM,ENPH,1,False,False,0.39283493862082486,0.5001154960430895
CRM,SEDG,1,False,False,0.464572034067688,0.7282022252842341
CRM,RUN,1,False,False,0.793318331368151,0.992626120586758
CRM,SPWR,1,False,False,0.7986421825910255,0.96508702149783
CRM,CSIQ,1,False,False,0.8527767575396519,0.6833476152506317
NFLX,AMD,1,False,False,0.6945764653240767,0.3047566954518795
NFLX,INTC,1,False,False,0.9110622527252576,0.5666399226674356
NFLX,QCOM,1,False,False,0.8482257888658185,0.7302605288612206
NFLX,CSCO,1,False,False,0.42969254926784695,0.17495752205599657
NFLX,IBM,1,True,False,0.0013097566715706255,0.5942636044504451
NFLX,INTU,1,False,False,0.7811456546727258,0.9600564521707774
NFLX,NOW,1,False,False,0.4087437382771817,0.4448454696333096
NFLX,ADI,1,False,False,0.531381335348628,0.7438991040830363
NFLX,PLTR,1,False,False,0.8008318901051954,0.29791677992536775
NFLX,AI,1,False,False,0.6488841947295111,0.3599274067363243
NFLX,SNOW,1,False,False,0.7076114138350578,0.5456245243033664
NFLX,PATH,1,False,False,0.3635286429715626,0.24336203914549323
NFLX,DDOG,1,False,False,0.8793543809807858,0.6842658119087888
NFLX,NET,1,False,True,0.5091532564237455,0.041279842420821826
NFLX,CRWD,1,False,False,0.7721522816142543,0.7208839211370266
NFLX,ZS,1,False,False,0.369429677251484,0.9978100878235358
NFLX,OKTA,1,False,False,0.7170149126885976,0.4873372432208509
NFLX,MDB,1,False,False,0.6349426674862035,0.6172313621470864
NFLX,PANW,1,False,False,0.4088131188169585,0.6621575360380081
NFLX,FTNT,1,False,False,0.1692127736151633,0.9683727419798049
NFLX,S,1,False,False,0.36910613615739585,0.9897665305226362
NFLX,DOCU,1,False,False,0.7060826387924899,0.27977683825430166
NFLX,TWLO,1,False,False,0.9542957418161542,0.5423899466806367
NFLX,U,1,False,False,0.2871453568803495,0.6934464138912311
NFLX,RBLX,1,False,False,0.34529227947013874,0.8006418492662222
NFLX,COIN,1,False,False,0.1843191959435264,0.898835049079115
NFLX,PYPL,1,False,False,0.35717500712230577,0.7672339323263598
NFLX,ARM,1,False,False,0.893734013011709,0.8034295042318413
NFLX,SMCI,1,False,False,0.3365326162325484,0.050300778297750044
NFLX,MRVL,1,False,False,0.7368429158152257,0.4257556599107436
NFLX,MU,1,False,False,0.6889659405744842,0.26862766057323784
NFLX,LRCX,1,False,False,0.646391293673765,0.303357451695523
NFLX,KLAC,1,False,False,0.13359163339136773,0.5410907735612127
NFLX,AMAT,1,False,False,0.37802335005696575,0.21881632709541313
NFLX,ASML,1,False,False,0.9583449147637491,0.30148882799452764
NFLX,TSM,1,False,False,0.9543999644693557,0.1484333819988149
NFLX,ITRI,1,False,False,0.9671668650165841,0.9374430108480183
NFLX,NEE,1,True,False,0.022662269045007236,0.4901470399106047
NFLX,DUK,1,False,False,0.9885165578192926,0.16083257388540378
NFLX,SO,1,False,False,0.929634348065991,0.7224216992374659
NFLX,D,1,False,False,0.1546644521942897,0.1604179213323721
NFLX,AEP,1,False,False,0.9087290847950886,0.06834164648008284
NFLX,SRE,1,False,False,0.1160955951875067,0.5142015524541548
NFLX,EXC,1,False,False,0.4374390683725812,0.06305657424174735
NFLX,XEL,1,False,False,0.7259844129818205,0.14152998391619823
NFLX,ED,1,False,False,0.5276510525062363,0.3792117059432263
NFLX,PEG,1,False,False,0.3459077455365399,0.17408754209877336
NFLX,WEC,1,False,False,0.41300309599540463,0.3935396347855872
NFLX,ES,1,False,False,0.36392335613229876,0.0810619529201536
NFLX,AWK,1,False,False,0.1562716025180571,0.265477243658695
NFLX,DTE,1,False,False,0.272944945715141,0.3662635389012847
NFLX,ETR,1,False,False,0.28814235858294773,0.4209297232159136
NFLX,FE,1,False,False,0.6907652397637464,0.14675708041613567
NFLX,ATO,1,False,False,0.08780448614095633,0.710258424807027
NFLX,CMS,1,False,False,0.5885880774468496,0.2587923157939136
NFLX,CNP,1,False,False,0.12054429259895084,0.7927736200989115
NFLX,NI,1,False,False,0.2368671113683103,0.5936120601452929
NFLX,EVRG,1,False,False,0.2644726682010017,0.23101591385692072
NFLX,LNT,1,False,False,0.42108578667823005,0.16589796797778544
NFLX,AES,1,False,False,0.12413243247662821,0.07695197884052526
NFLX,PPL,1,False,False,0.7192846276219955,0.19133168142356247
NFLX,NRG,1,False,False,0.9321560599758602,0.26189687235150266
NFLX,VST,1,False,False,0.9748775876034519,0.5093520757374391
NFLX,UGI,1,False,False,0.07027181234632388,0.6642726083356685
NFLX,OGE,1,False,False,0.8186527457563836,0.6404194475049539
NFLX,PNW,1,False,False,0.7586720023928738,0.5727840715166492
NFLX,SHOP,1,False,False,0.45474162888761105,0.3259676041665509
NFLX,UBER,1,False,False,0.9583342597205519,0.7314360083775056
NFLX,ABNB,1,False,False,0.12040137486222954,0.4531703152754216
NFLX,DASH,1,False,False,0.8229866497096694,0.4568413529011449
NFLX,SPOT,1,True,False,0.01947287006451456,0.7529092596718331
NFLX,ROKU,1,False,False,0.5788087871897767,0.7272185157365161
NFLX,ZM,1,False,False,0.3347907491075207,0.8455394477848638
NFLX,TEAM,1,False,False,0.7334724796838706,0.40410822775459077
NFLX,DBX,1,False,False,0.32638980684008434,0.359049755893192
NFLX,PINS,1,False,False,0.8364150123106147,0.6524425749304101
NFLX,SNAP,1,False,False,0.237564072977656,0.9795064743288956
NFLX,LYFT,1,False,False,0.5277596938345182,0.8028672855763218
NFLX,ETSY,1,False,False,0.7700557688359531,0.5157983253411503
NFLX,GDDY,1,False,False,0.2736438255151349,0.9902087654596275
NFLX,WIX,1,False,False,0.7352680135755543,0.6018679387633841
NFLX,FVRR,1,False,False,0.974524810207091,0.5092212715017201
NFLX,UPWK,1,False,False,0.27463641772136405,0.8096948729464061
NFLX,TXN,1,False,False,0.57524220200415,0.7415813562015723
NFLX,MCHP,1,False,False,0.05724088902760572,0.636097551629322
NFLX,SWKS,1,False,False,0.28972630099369606,0.3301681873629464
NFLX,QRVO,1,False,False,0.2869655183383938,0.3580391769563128
NFLX,MPWR,1,False,False,0.7390347477865471,0.359043172638398
NFLX,ON,1,False,False,0.23353593442431156,0.22830232855942276
NFLX,NXPI,1,False,False,0.309558251637948,0.7919370096209315
NFLX,STM,1,False,False,0.22198077404399302,0.553545565710696
NFLX,LSCC,1,False,False,0.4034919400506397,0.050597048595281864
NFLX,SAP,1,False,False,0.5757162221536652,0.5491935831321479
NFLX,WDAY,1,False,False,0.8024965661279966,0.643606456912619
NFLX,VEEV,1,False,False,0.7198419546291057,0.6224594894661895
NFLX,HUBS,1,False,False,0.7404313575716067,0.6322173458655534
NFLX,BILL,1,False,False,0.3960671304173802,0.8543539124528293
NFLX,GTLB,1,False,False,0.7203395515867357,0.4870670588000049
NFLX,ESTC,1,False,False,0.2454834892586167,0.31597890061065553
NFLX,FROG,1,False,False,0.12730012170893634,0.6410593105968496
NFLX,NCNO,1,False,False,0.7111911222788211,0.7673354578388314
NFLX,TENB,1,False,False,0.5633349650604071,0.5484464123765591
NFLX,RPD,1,False,False,0.38581359239697777,0.15059098682926866
NFLX,RIVN,1,False,False,0.3878272080675237,0.7071775675993421
NFLX,LCID,1,False,False,0.24062611246874327,0.12146756950501247
NFLX,NIO,1,False,False,0.5840574378203509,0.8809116475521446
NFLX,XPEV,1,False,False,0.948543879076377,0.326233131008404
NFLX,LI,1,False,False,0.7448268742983393,0.18710767630659653
NFLX,PLUG,1,False,False,0.47829791465184,0.40173211432629075
NFLX,FCEL,1,False,False,0.6523993063792876,0.4347187446244165
NFLX,BLDP,1,False,False,0.35046469010629744,0.37561444472788497
NFLX,BE,1,False,False,0.47664479696799966,0.7414532096427098
NFLX,ENPH,1,False,False,0.8365415024918977,0.7936954671009909
NFLX,SEDG,1,False,False,0.8576907806846148,0.3683948802727428
NFLX,RUN,1,False,False,0.6272684239375539,0.2235243651090057
NFLX,SPWR,1,False,False,0.9948769394419855,0.8882498733539017
NFLX,CSIQ,1,False,False,0.42220632876117625,0.7004235308997743
AMD,INTC,1,False,False,0.6480830363984564,0.06039862377396452
AMD,QCOM,1,False,True,0.11935065319623085,0.00267449246254153
AMD,CSCO,1,False,False,0.6099537934475605,0.6313162646658919
AMD,IBM,1,True,False,0.019119051525078264,0.327531235422873
AMD,INTU,1,False,False,0.40360469912013575,0.3651994896147347
AMD,NOW,1,False,False,0.2217827909366973,0.5998592563056548
AMD,ADI,1,False,True,0.9154558361550871,0.00025824134841769247
AMD,PLTR,1,False,False,0.6075297280246712,0.48389075096466794
AMD,AI,1,False,False,0.09593456474716534,0.5238215574913807
AMD,SNOW,1,False,False,0.10964578856220712,0.47227920882612173
AMD,PATH,1,False,False,0.12634203200219007,0.2653530086473362
AMD,DDOG,1,False,False,0.2655188823873524,0.8835212334282477
AMD,NET,1,False,False,0.16872573052656048,0.5011189827767819
AMD,CRWD,1,False,False,0.4956248704601641,0.49215184056310246
AMD,ZS,1,False,False,0.651562146486391,0.17436428267670415
AMD,OKTA,1,False,False,0.46041214524672247,0.7366930088510937
AMD,MDB,1,False,False,0.13024379915597736,0.47719031798196565
AMD,PANW,1,False,False,0.9778231145930267,0.11162502615195881
AMD,FTNT,1,False,False,0.6708849105168349,0.5089563882728289
AMD,S,1,False,False,0.9608640127419517,0.3746822828792872
AMD,DOCU,1,False,False,0.6249970586042699,0.33363525789811266
AMD,TWLO,1,True,False,0.014615170289526028,0.8822310771347067
AMD,U,1,False,False,0.31024311127441057,0.6671552374314982
AMD,RBLX,1,False,False,0.3948099279043762,0.33678427228309793
AMD,COIN,1,False,False,0.17293127587955895,0.37162871911035367
AMD,PYPL,1,False,False,0.6746602157851591,0.8526376741682467
AMD,ARM,1,True,False,0.040325766318113805,0.6857596526957319
AMD,SMCI,1,False,False,0.06437196247633577,0.8047842380853588
AMD,MRVL,1,False,False,0.7156130358964369,0.6421281035097941
AMD,MU,1,False,True,0.67033574757703,0.03908418079846292
AMD,LRCX,1,False,False,0.9888439653196293,0.0691693087303253
AMD,KLAC,1,False,False,0.9706507141005918,0.14055997262107534
AMD,AMAT,1,False,False,0.5611279552513109,0.07959444066192883
AMD,ASML,1,False,False,0.3973544112400874,0.15758927190658775
AMD,TSM,1,False,False,0.14471222361212857,0.30281283337507875
AMD,ITRI,1,False,False,0.8842914309397774,0.31975746276758865
AMD,NEE,1,False,False,0.22470783418438264,0.10406424256397263
AMD,DUK,1,False,False,0.8530327993927602,0.05695120261402532
AMD,SO,1,False,False,0.7965478187827317,0.05308767638192286
AMD,D,1,False,False,0.4911507695727959,0.14213226093715345
AMD,AEP,1,False,False,0.5908129592474456,0.1285741513313853
AMD,SRE,1,False,False,0.6886175219029751,0.07371861330950599
AMD,EXC,1,False,False,0.5408639319855942,0.2573440413894305
AMD,XEL,1,False,False,0.48525291803145676,0.33542303768447934
AMD,ED,1,False,True,0.46707208959293,0.048324665285574886
AMD,PEG,1,False,False,0.47828173322529355,0.050816372604557444
AMD,WEC,1,False,False,0.6098942773095182,0.05247724830347029
AMD,ES,1,False,False,0.7875122650910875,0.06429144891978385
AMD,AWK,1,False,False,0.19617409172010114,0.06675862472404497
AMD,DTE,1,False,False,0.560769734695828,0.05748287109565339
AMD,ETR,1,False,False,0.7413343038808697,0.21199341012730094
AMD,FE,1,False,False,0.6608345822098776,0.2839723707783894
AMD,ATO,1,False,True,0.18726378237058594,0.018312648482066388
AMD,CMS,1,False,True,0.5594971189009883,0.019226621856782145
AMD,CNP,1,False,False,0.40949897120356105,0.06120923984854156
AMD,NI,1,False,True,0.8573213777865635,0.0074849636847969265
AMD,EVRG,1,False,False,0.5676142277818805,0.0565803978439098
AMD,LNT,1,False,True,0.977734802493758,0.04668731111809665
AMD,AES,1,False,False,0.8974507181619145,0.54427105064961
AMD,PPL,1,False,False,0.8447804956603141,0.4415239303936932
AMD,NRG,1,False,False,0.5742833491225185,0.4669045593583052
AMD,VST,1,False,False,0.616620855917067,0.16379557653383542
AMD,UGI,1,False,False,0.058285851321151286,0.2700392595965906
AMD,OGE,1,False,True,0.7755233812835611,0.03410902049171802
AMD,PNW,1,False,False,0.7381384937175728,0.0695949119594889
AMD,SHOP,1,False,False,0.5526409441479858,0.3287025597887512
AMD,UBER,1,False,False,0.11699035190359011,0.8019487336381854
AMD,ABNB,1,False,False,0.9545614406776001,0.16104173098874372
AMD,DASH,1,True,False,0.02227091361058193,0.2134188127785959
AMD,SPOT,1,False,False,0.6591472282116771,0.7751225963473112
AMD,ROKU,1,False,False,0.12826879682902945,0.9082593669957727
AMD,ZM,1,False,False,0.3483659675062023,0.2637688987573539
AMD,TEAM,1,False,False,0.4455327366446955,0.9954491468676109
AMD,DBX,1,False,False,0.9909182222043134,0.5142440935221514
AMD,PINS,1,False,False,0.9782509957397375,0.2369496815256958
AMD,SNAP,1,False,False,0.5064654112067208,0.7805893097526022
AMD,LYFT,1,False,False,0.9368808145613756,0.7088842433445688
AMD,ETSY,1,False,False,0.4537068714775425,0.43936623574814515
AMD,GDDY,1,True,False,0.04783730600619086,0.5574973612221101
AMD,WIX,1,True,False,0.003960669496118483,0.4948457688690664
AMD,FVRR,1,False,False,0.14016144096465014,0.6997384262853836
AMD,UPWK,1,True,False,0.03563739139116463,0.45333177530588054
AMD,TXN,1,False,True,0.9426411595861757,0.031761596278363786
AMD,MCHP,1,False,False,0.3677917397735774,0.10622334391537369
AMD,SWKS,1,False,True,0.4409748468483139,0.012663035319233242
AMD,QRVO,1,False,False,0.09857103806506981,0.09298954099453348
AMD,MPWR,1,False,False,0.7959422260855925,0.500401696190326
AMD,ON,1,False,True,0.7421608395733373,0.017374209547561137
AMD,NXPI,1,False,True,0.9334542497403668,0.001339253029723876
AMD,STM,1,False,True,0.24077642667821,0.002101823691252078
AMD,LSCC,1,False,False,0.05324365136467716,0.06770277016648177
AMD,SAP,1,False,False,0.20305774101663665,0.443831287084575
AMD,WDAY,1,False,False,0.12088410808403925,0.19820501065327267
AMD,VEEV,1,False,False,0.12495230423743513,0.8487516629346824
AMD,HUBS,1,False,False,0.11183996123007946,0.39297190171557594
AMD,BILL,1,False,False,0.6463309767225769,0.8777587159844068
AMD,GTLB,1,False,False,0.4305090217505918,0.550262956596294
AMD,ESTC,1,True,False,0.049897217455865936,0.5559596710502265
AMD,FROG,1,False,False,0.8032230543788029,0.3291520258718498
AMD,NCNO,1,False,False,0.4169659310208812,0.7392917116688396
AMD,TENB,1,False,False,0.449267773962438,0.9244636126261748
AMD,RPD,1,False,False,0.05157329015602792,0.717237061516126
AMD,RIVN,1,False,False,0.654762652301585,0.5408599562800173
AMD,LCID,1,False,False,0.9586587123601112,0.7588611899221844
AMD,NIO,1,False,False,0.2740564266731951,0.3797522422308892
AMD,XPEV,1,False,False,0.756260061168319,0.4934459993826077
AMD,LI,1,False,False,0.19459862159795557,0.5705898844250661
AMD,PLUG,1,False,False,0.09060933465501547,0.5396743083844374
AMD,FCEL,1,False,False,0.08926609115388522,0.9951732050435987
AMD,BLDP,1,False,False,0.8812812542610049,0.21096588453541093
AMD,BE,1,False,False,0.8312358935833711,0.26568134096958956
AMD,ENPH,1,True,False,0.0163372494670043,0.6764818603919456
AMD,SEDG,1,True,False,0.022119552622122233,0.41199913412401923
AMD,RUN,1,False,False,0.2191899082067495,0.6990563129395462
AMD,SPWR,1,False,False,0.9525406965550988,0.09640247414069837
AMD,CSIQ,1,False,False,0.34241059725571243,0.43690730686352
INTC,QCOM,1,False,False,0.5968809725315513,0.3683510938691039
INTC,CSCO,1,False,False,0.6818566667760828,0.8403751865546258
INTC,IBM,1,False,True,0.6902747130932174,0.00288642755651954
INTC,INTU,1,False,False,0.2482066029182183,0.3707345817859339
INTC,NOW,1,False,False,0.30772355534094287,0.6016910017018207
INTC,ADI,1,False,False,0.9490378778257991,0.22493644505147398
INTC,PLTR,1,False,False,0.3767837555376796,0.15291519889477412
INTC,AI,1,False,False,0.9920063541186266,0.9748084408793499
INTC,SNOW,1,False,False,0.8530043044684121,0.2880126001668432
INTC,PATH,1,False,False,0.5703257251974684,0.40006963928787165
INTC,DDOG,1,False,False,0.1882863231020351,0.29756889624927585
INTC,NET,1,False,False,0.07753131378539854,0.9947723210715879
INTC,CRWD,1,False,False,0.5076790938013811,0.6780434433791255
INTC,ZS,1,False,False,0.7121500582557845,0.4010917730173703
INTC,OKTA,1,False,False,0.6462972829576017,0.18047349523907774
INTC,MDB,1,False,False,0.3379417881485841,0.11702717206240913
INTC,PANW,1,False,False,0.8051728551221783,0.21183983335486423
INTC,FTNT,1,False,False,0.5294017138408349,0.5170278890841694
INTC,S,1,False,False,0.7255673239619316,0.9572681506710197
INTC,DOCU,1,False,False,0.6524299780449045,0.7596686289174575
INTC,TWLO,1,False,False,0.3857255342016459,0.3788065714849055
INTC,U,1,False,False,0.5158908520539008,0.7882866019034338
INTC,RBLX,1,False,False,0.8618678734540706,0.879195355166468
INTC,COIN,1,False,False,0.09401261222392111,0.5152823314819823
INTC,PYPL,1,False,False,0.6696084623613465,0.8016310723246621
INTC,ARM,1,False,False,0.7561004829822071,0.3662259256391367
